Team,season_off_eff,season_def_eff,season_possessions,last5_off_eff,last5_def_eff,last5_possessions,away_off_eff,home_off_eff,neutral_off_eff,away_def_eff,home_def_eff,neutral_def_eff,away_possessions,home_possessions,neutral_possessions,off_eff,def_eff,possessions,Elo,Power_Rating,Elo_Normalized,Overall_Rating,SOS_Rating,quality_win,bad_loss,Resume_Score,Difficulty_Adjusted_Effectiveness,Recent_Form,Tournament_Score,Tournament_Rank,projected_seed,tournament_status,bubble_status
North Carolina Central Eagles,100.95908006047219,115.64338339303227,67.123,105.60850848579648,117.01209480383167,67.33500000000001,101.12100347352494,100.67121621504508,100.95908006047219,122.27388218264926,103.85582998926873,115.64338339303227,67.403125,66.625,67.123,102.12143716680326,115.98556124573211,67.176,1454.9512268347075,-13.864124078928853,-1.8019509266116984,-10.245472133233706,-3.0959241223397957,0,6,-13.200000000000001,-9.929223074390471,3.280717014524882,-8.188201994803608,352,Outside Field,Locked Out,Out
Chattanooga Mocs,110.41901784113124,115.16149440174448,67.23620689655174,130.31409779594566,121.7956629062523,67.65,111.34002529790664,107.33995889321106,121.98581560283688,116.23822881893948,110.38190774734733,135.76350619916474,66.79333333333334,67.80833333333334,67.125,117.12780749409067,119.91033829748446,67.32297413793104,1454.6042112694977,-2.782530803393783,-1.8158315492200927,-2.4925210271416756,-1.983098644510257,0,3,-6.6000000000000005,-3.4570968469361034,13.260911450306594,-2.9149197032221554,271,Outside Field,Locked Out,Out
Maryland Terrapins,103.9106154012529,114.69347432423942,66.98257575757576,100.13195508914814,113.1826929969887,63.125,98.07067858239158,109.17557930819365,102.42807927162367,119.96403544139817,111.70235117517647,111.6301599625793,65.45833333333333,67.29333333333334,69.25416666666666,102.74356990378232,113.85628183817772,66.35892045454545,1452.6775492125298,-11.112711934395406,-1.8928980314988075,-8.346767763526426,3.6893740079528965,1,1,-0.40000000000000013,-3.2538038709746493,-2.2678789848540504,-2.0802156275467243,236,Outside Field,Locked Out,Out
UTEP Miners,99.87373003179314,109.3320515330198,66.55625,100.08634200835711,108.78838941324265,66.94500000000001,99.6339175301703,101.95042175245752,87.93401510802335,115.41045326830755,102.93975388667049,111.37237495491996,64.4326923076923,68.20769230769231,69.625,98.13592578736866,109.50218451636053,67.11375,1452.2520199570706,-11.366258728991866,-1.9099192017171753,-8.529356870809458,1.382252531415654,1,0,1.8,-3.612715105601268,0.7562740963411017,-2.247042355013822,239,Outside Field,Locked Out,Out
East Carolina Pirates,102.22832807522764,111.17878200153407,70.13416666666667,105.86320814172973,115.23112113825509,69.91499999999999,99.9574990955167,106.8237095629899,79.09025005139524,115.11604647352915,108.3283248875107,110.35885208175048,69.19166666666666,70.59375,72.1125,99.6663363882783,112.06887729774678,70.376125,1452.122848179458,-12.402540909468485,-1.9150860728216776,-9.256304458474442,1.0224877153407017,0,1,-2.2,-5.153145663418148,-0.4174590702189249,-3.7120612460811904,293,Outside Field,Locked Out,Out
Old Dominion Monarchs,106.71464730024314,111.4754529215685,71.12265625,114.90399297353922,117.1445276336132,73.58,101.82602235687966,111.37630531086171,122.74232372680311,114.35695024064398,105.48419335292725,121.48953446173687,72.02222222222223,70.01666666666667,69.6625,111.16613518255116,114.39483383060491,71.51796875000001,1449.7407556942142,-3.2286986480537507,-2.0103697722314338,-2.8631999853070553,-0.6517737631698417,0,2,-4.4,-2.619600276330945,2.5202709612513843,-2.3654015630460763,245,Outside Field,Locked Out,Out
Little Rock Trojans,102.12231166578015,109.9912391570012,67.61083333333333,105.41385242173388,106.17220134068036,67.54,97.84013585339576,111.13593258081005,80.05164622336991,111.82304622799639,108.53901121469738,92.9932192444301,67.37916666666666,67.09545454545456,77.45,99.63459703840705,106.48677671603532,69.06899999999999,1448.006563384228,-6.852179677628271,-2.0797374646308797,-5.420447013729054,-1.0312164457002782,0,1,-2.2,-3.651797627046406,7.1105785722745765,-2.7348917240649087,265,Outside Field,Locked Out,Out
South Carolina Upstate Spartans,100.02273388083466,108.39404721587367,70.95862068965518,99.33715120942789,102.79672282974946,67.36500000000001,97.1590082695502,104.05237320727541,97.48667174409748,110.3860521291943,106.24069420573488,102.36220472440945,70.5703125,71.91875,65.65,99.47092889247239,106.08993974562298,69.26392241379311,1447.3207288292883,-6.6190108531505985,-2.107170846828467,-5.265458851253959,-0.7644664064032451,0,2,-4.4,-4.015167583501375,4.9117417147174365,-3.2272368261164415,280,Outside Field,Locked Out,Out
Milwaukee Panthers,108.686636472649,115.36047884593269,68.79838709677419,111.37015339377868,118.41076940640593,66.805,104.96209213213315,113.2092974575611,108.686636472649,120.15089757829753,109.54354181377536,115.36047884593269,69.05735294117646,68.48392857142856,68.79838709677419,109.35751570293141,116.123051486051,68.30004032258064,1444.9879556344242,-6.765535783119589,-2.200481774623031,-5.396019580570621,0.15309221187427874,0,1,-2.2,-3.2026320390918386,-0.3667736393435632,-2.560144949836148,258,Outside Field,Locked Out,Out
Louisiana Ragin' Cajuns,99.37650463161313,110.20298926994172,64.16136363636363,103.35053676973655,112.35628972705456,66.27000000000001,92.68263090170684,104.84360108991065,111.92427103363187,113.7015560138526,105.88545639715781,114.59595186453402,63.946875,63.63833333333333,69.8,102.25217762644681,111.40025877340878,65.53431818181818,1444.6499828497726,-9.148081146961971,-2.2140006860090944,-7.067857008676107,-0.537274091395706,0,3,-6.6000000000000005,-5.497278390773286,1.8207316810105851,-4.489793760722422,309,Outside Field,Locked Out,Out
Houston Christian Huskies,102.86282264602792,112.18993224562043,64.6375,95.64970320464023,104.73074400540607,65.475,100.88825423946845,107.13983119426253,85.1063829787234,115.55504275765416,108.18260758041824,103.07094952347336,63.88823529411764,65.21041666666666,70.5,98.39607683558532,108.95728777724476,65.72625,1444.2986479028384,-10.56121094165944,-2.2280540838864638,-8.061263884327547,-0.8551046800421819,0,4,-8.8,-6.723771014678539,0.24606879882666988,-5.584416972204723,329,Outside Field,Locked Out,Out
Loyola Maryland Greyhounds,106.01497905053614,113.9606784090041,69.51666666666667,108.86745889788139,122.26441045481143,69.36,106.01948524118463,107.18347991966031,98.96792431060345,119.62431457998865,108.76934326495125,99.79959990544504,70.08125,69.37708333333333,65.8375,105.67104080138255,113.91244964492206,68.925625,1443.400395798422,-8.241408843539517,-2.263984168063116,-6.4481814408965965,-1.980709222274594,0,5,-11.0,-6.739811765211915,-5.451252198462072,-6.097593433467804,336,Outside Field,Locked Out,Out
Southern Utah Thunderbirds,101.88692709747394,114.43985659172189,71.28125,114.85552293612882,115.91065845628252,69.875,98.10885644735907,108.50904273082547,99.89297181591152,118.50739629102407,109.0781156711713,98.9090909090909,70.98676470588236,71.9025,70.075,104.8299827649033,112.4779422054674,70.74875,1442.0378021660265,-7.647959440564094,-2.3184879133589402,-6.049117982402548,0.8927140394119061,1,2,-2.6000000000000005,-3.3967338624314705,11.49779397409425,-2.308488023448186,243,Outside Field,Locked Out,Out
Penn State Nittany Lions,109.73547925733374,117.41459747324213,67.32265625,99.3075028400539,123.63793280807639,65.83500000000001,108.05199699041485,113.30557449287528,99.1921507403091,124.32670881095774,113.41896033789638,115.38774911974363,67.43181818181819,67.63676470588236,65.6875,105.54698587546008,118.66640405392592,66.70546875,1441.58281763164,-13.119418178465835,-2.3366872947344017,-9.884598913346405,3.319092878555154,2,2,-0.8000000000000003,-4.28608476389203,-16.651311752114097,-3.3144726352931992,283,Outside Field,Locked Out,Out
San Diego Toreros,105.03418585278767,112.79883661401492,69.42096774193548,104.71977203478727,113.42788471202309,65.3,100.42794232879169,110.96683883792025,95.33130953110735,119.08909605054737,109.70799565655058,100.99525050969599,70.37307692307692,69.62333333333332,64.28333333333333,103.50015095003552,111.18556072286911,67.62008064516128,1441.5212832807213,-7.685409772833594,-2.3391486687711494,-6.08153144161486,-0.11936439973871374,2,2,-0.8000000000000003,-3.3159414490419876,-0.9434619160085731,-2.559944751687368,257,Outside Field,Locked Out,Out
Jackson State Tigers,97.94320200107097,116.63110185287216,71.63333333333334,102.52718860482541,107.5958190192495,68.85,88.82263217621801,115.5043333863309,97.36308020597271,120.85962791684251,112.64018491045017,106.522895405068,72.06973684210527,71.01,71.11874999999999,99.00218038274484,112.85605017729588,70.8603125,1439.9457244015289,-13.853869794551045,-2.4021710239388447,-10.418360163367383,-0.9898306048563581,0,1,-2.2,-6.437988629520143,13.619269437377099,-4.391784384707831,307,Outside Field,Locked Out,Out
Stetson Hatters,106.1352333489172,117.00174128060671,67.9016129032258,119.45932531962868,112.15349751931706,65.30499999999999,99.43206607021683,113.5149856866916,112.36644948422149,122.64258961971701,111.837430937066,107.57445817951447,68.5375,67.72708333333334,65.20833333333333,110.4009387618907,114.37558787512046,66.84846774193548,1439.4472847020706,-3.9746491132297592,-2.422108611917174,-3.5088869628359833,-1.336146950802102,1,3,-4.800000000000001,-3.2575110780726395,18.17233573200113,-2.4693727651757706,255,Outside Field,Locked Out,Out
Idaho State Bengals,110.11639038910742,114.87746815824673,66.83666666666666,108.42500424126891,111.94938107301373,70.05,105.01482216912409,117.11195746436856,110.00946175707672,118.97227318610824,115.23752054670432,98.53180523550768,64.99333333333333,67.68863636363636,71.40625,109.67750455734318,111.69359694852761,68.32543749999999,1439.2367306931544,-2.0160923911844293,-2.4305307722738236,-2.1404239055112475,-1.2305573818580038,1,2,-2.6000000000000005,-1.8871320401240732,1.2367009373944882,-1.8604161838910278,230,Outside Field,Locked Out,Out
Incarnate Word Cardinals,106.94299362267375,115.52274273732398,65.76964285714286,109.26163255795564,112.56476816404749,61.55,100.29135303879525,112.54219854891244,119.90924815239121,114.95009040788284,114.41983174673645,126.14877498693734,64.68214285714285,66.39791666666666,69.61250000000001,109.46759153595184,116.37715393144687,65.29116071428571,1438.341726129248,-6.90956239549503,-2.4663309548300822,-5.576592963295545,-0.5208834129771295,1,4,-7.000000000000001,-4.696134152740008,5.27661350855837,-3.930482289874684,300,Outside Field,Locked Out,Out
Grambling Tigers,99.63071729898452,102.66140624440574,69.34677419354838,96.81465198133131,97.99946818847718,68.035,99.02134298515156,96.72769499579076,109.47811389075905,109.55382924859478,94.06597207684959,94.85719389549268,68.87647058823529,70.1825,69.25625,100.4038104583374,100.32528987808664,69.00525201612902,1437.8125715967049,0.07852058025076758,-2.4874971361318057,-0.6912847346640043,-2.558960224841138,1,4,-7.000000000000001,-2.6142278465940914,1.8458727382753466,-2.8845989798035503,269,Outside Field,Locked Out,Out
Jacksonville Dolphins,105.68460228020916,114.0905319972644,65.77333333333334,121.96540831442546,116.10095979901959,65.05999999999999,103.95536661590283,108.39167770131102,106.46001964093874,118.31119702749784,107.29593229826426,112.82209582260879,67.30441176470588,64.0525,62.833333333333336,109.87111639287266,114.40287352150486,65.154,1437.7675134336134,-4.531757128632194,-2.4892994626554628,-3.919019828839174,-0.9528444043698825,0,0,0.0,-2.1461983929823365,14.270378232461113,-1.3653425530972305,222,Outside Field,Locked Out,Out
Manhattan Jaspers,105.25602888076298,115.16994781391351,68.91774193548386,99.0669207606027,109.35571170243122,66.785,98.85003300000707,110.96132378467149,112.56306370093886,116.90705594570697,114.2583796768435,110.43453574891622,69.63666666666667,68.96153846153847,65.13333333333334,104.80480707374929,113.00607697629334,67.81689516129032,1437.4111317607365,-8.201269902544055,-2.503554729570542,-6.491955350652001,-2.040316227159918,0,2,-4.4,-5.094618640523594,-0.37487200867799686,-4.2670049726060055,304,Outside Field,Locked Out,Out
The Citadel Bulldogs,102.63441897185844,119.81496806247087,66.21916666666667,112.82786306849603,127.22130946216558,67.19500000000001,97.56814415106169,107.04196671548995,110.33560210131623,121.2049081370723,115.60246343890067,129.7152861837446,67.26666666666667,66.22708333333334,60.949999999999996,106.3379574654365,123.15160113058562,65.67275,1436.5899188016638,-16.813643665149115,-2.5364032479334493,-12.530471539984415,-1.5782185897847087,0,1,-2.2,-7.827833972484294,2.787102696942881,-5.699392036828668,330,Outside Field,Locked Out,Out
Brown Bears,98.3381502167811,106.78888853087238,68.295,102.73244172828613,115.46349095655509,70.655,98.43462514306839,98.23363571330322,98.3381502167811,108.46792199827482,104.96993560785307,106.78888853087238,67.68461538461538,68.95625,68.295,99.43672309465735,108.95753913729304,68.88499999999999,1436.3891386697146,-9.520816042635687,-2.5444344532114154,-7.427901565808406,-0.5456645691433992,0,1,-2.2,-4.5493090162544645,-4.280310914177676,-3.6681993223027254,292,Outside Field,Locked Out,Out
Delaware Blue Hens,104.10076117225681,113.42326510299965,65.1525,100.6902962307781,123.99823008290741,66.85499999999999,103.45459703400431,105.27760141786369,100.38602842077614,112.12585887751342,115.96072017311992,104.7429231905613,65.62321428571428,64.55178571428571,66.0625,102.69093502416504,114.76495506111084,65.714625,1436.135635445486,-12.074020036945797,-2.5545745821805577,-9.218186400516224,-0.5254012363624682,1,4,-7.000000000000001,-6.763498447505183,-13.98542992138647,-5.868258910563548,332,Outside Field,Locked Out,Out
North Carolina A&T Aggies,106.57006743680299,113.0453996382095,69.30357142857143,114.35057155348417,125.37421435822992,69.785,105.7305884276818,108.22857214686303,105.23911344887551,115.4870739992887,110.44650322989791,109.50001586051883,68.98333333333333,70.4075,67.22500000000001,108.31555036778417,115.59579575156101,69.11214285714286,1435.8761447940071,-7.280245383776844,-2.5649542082397145,-5.8656580311157045,-1.1654390822247123,1,1,-0.40000000000000013,-3.4200018322893873,-4.548310603339232,-2.830417811180614,267,Outside Field,Locked Out,Out
Georgia Tech Yellow Jackets,102.83837308771265,108.03491080797689,71.8258064516129,98.32383715132137,116.3688999711128,71.825,104.57819580175064,102.0603522175261,101.53045778429492,116.89596637229363,101.94923978206529,121.54350773255332,73.3725,71.56184210526315,66.6,101.51355180810216,112.14469763744734,71.04173387096773,1435.3245163506758,-10.631145829345172,-2.5870193459729673,-8.21790788433351,1.866644774176898,0,1,-2.2,-4.1491326607761545,-12.848525099527194,-3.4240473411373125,287,Outside Field,Locked Out,Out
Stonehill Skyhawks,94.62646425721645,103.320064364757,67.78790322580646,107.76560963259742,97.09612294565513,71.175,90.79821477915216,101.28035523476137,94.17040358744394,103.79466277080749,101.51144289072066,114.19753086419753,67.24736842105263,68.80227272727274,66.9,97.84284150059581,103.3956989848976,68.50149193548387,1433.817731904444,-5.552857484301796,-2.6472907238222434,-4.68118745615793,-3.3195790011279582,0,7,-15.400000000000002,-7.232995644115505,19.36308679448284,-6.282891866075357,341,Outside Field,Locked Out,Out
Lafayette Leopards,102.96792196504995,112.00986348175391,67.13306451612904,113.00866879389386,116.17759035408508,66.51,101.60687921249576,104.41970090110779,102.96792196504995,113.56022229508146,110.35614741420451,112.00986348175391,67.7625,66.46166666666667,67.13306451612904,105.47810867226093,113.0517951998367,66.97729838709677,1433.771623882748,-7.573686527575774,-2.6491350446900834,-6.096321082710067,-1.0523803058164034,0,4,-8.8,-5.597807718066051,5.873019956512735,-4.7510741562394285,315,Outside Field,Locked Out,Out
Central Michigan Chippewas,105.12707306019895,113.86866366338656,68.22327586206896,109.34656613988257,113.49756559048986,68.11,101.22549044877138,109.85795408194882,110.31988833199534,124.44821792066641,101.89187148679979,95.10458657637508,67.659375,69.4590909090909,65.9375,106.96086862088931,110.96127758211065,67.85209051724138,1433.1193685996204,-4.000408961221339,-2.675225256015183,-3.602853849659492,-0.2555254827592559,0,4,-8.8,-3.889597503454276,4.590591152580316,-3.5970642190777213,289,Outside Field,Locked Out,Out
Loyola Chicago Ramblers,101.6933387987798,115.25457146108872,66.025,106.00653159926496,107.88083229912438,64.045,98.8834509029587,103.70501146395951,101.43773964101119,122.3027102072799,112.61946929825274,108.18099314054322,66.21818181818182,66.9046875,62.785000000000004,102.7332971252358,112.3500999225158,65.044,1432.9929963983905,-9.616802797280002,-2.6802801440643815,-7.535846001315316,1.1577999512437687,0,3,-6.6000000000000005,-5.091491135976682,11.686931962449492,-3.8122569244498132,296,Outside Field,Locked Out,Out
Cleveland State Vikings,110.17489855547954,124.32074214602343,71.30749999999999,104.23209310076405,120.66774367107988,72.75999999999999,107.22362762232075,112.95256576705172,117.11906275131687,126.36781203368602,123.08500238370821,115.35862161861425,70.85,70.79375,78.05,109.73082182117626,122.06317444817616,72.68199999999999,1431.0467392912074,-12.332352626999892,-2.7581304283517056,-9.460085967405435,-0.2905146700460539,1,2,-2.6000000000000005,-5.684621185316077,-2.2898069797719387,-4.387525607129181,306,Outside Field,Locked Out,Out
Eastern Kentucky Colonels,111.22012739923001,119.34579091731491,69.9125,119.18732058838268,128.57156247016877,68.985,107.11074382638931,115.9214047860066,115.85365853658539,119.29813030913384,117.7886742600249,140.35087719298247,69.61875,70.60576923076923,65.6,113.90695536712147,124.8029967468785,69.03375,1430.9740086844013,-10.896041379757037,-2.7610396526239493,-8.45554086161711,-0.3626581608596082,0,2,-4.4,-5.585346908203679,-1.25857836370119,-4.473865062773543,308,Outside Field,Locked Out,Out
Long Beach State Beach,102.3229122568077,110.11228433698163,71.645,108.14082017040455,108.59466185043274,75.89,96.7265374813996,108.71876914298836,102.3229122568077,110.87913780625767,109.23588037209471,110.11228433698163,72.8203125,70.30178571428571,71.645,103.77738923520691,109.7328787153444,72.70624999999998,1429.8404962794891,-5.955489480137487,-2.8063801488204354,-5.010756680742372,-0.2838551005536368,1,2,-2.6000000000000005,-3.1315450772487674,7.335530400145743,-2.437948263203844,253,Outside Field,Locked Out,Out
Indiana State Sycamores,103.08223956434338,107.96708815659579,69.8875,97.5086993790172,107.0539917650279,67.05499999999999,103.66566089379909,103.26747717300428,97.50253513712963,112.84446135516889,102.86579133579306,104.54521850251535,68.27666666666667,71.66923076923078,70.3875,100.85189885392978,107.22553361059174,69.254375,1429.4508640475194,-6.373634756661957,-2.821965438099223,-5.308133961093136,1.2303260143304844,1,2,-2.6000000000000005,-2.7688397976491137,-4.66044379375829,-2.4091382877062677,250,Outside Field,Locked Out,Out
Princeton Tigers,104.55282505405928,110.8200653571137,64.76517857142856,105.82281097856875,112.50523627444184,61.864999999999995,101.26686288399986,108.71392155543353,103.78918672797312,116.04340247832448,102.99859654324945,115.35325895130548,65.76346153846154,63.35454545454545,65.4,104.75577578627373,111.92133712557451,64.13535714285713,1429.3352242441297,-7.16556133930078,-2.826591030234813,-5.86387024658099,1.5883332653334978,1,3,-4.800000000000001,-3.510307892853588,-0.4151849928186664,-2.9428814143799524,272,Outside Field,Locked Out,Out
UAlbany Great Danes,105.011379678581,113.30025309653055,65.72672413793103,106.94949126076122,109.56501228407895,62.705,101.58118904013338,111.3799202422534,105.34350493876696,114.95257012118238,107.29267667761977,121.9598525469026,65.88970588235294,64.48055555555555,68.54166666666667,105.54572636315393,113.66538281097345,65.39353448275861,1427.2082108717725,-8.119656447819523,-2.9116715651290996,-6.557260983012395,-2.189608863791564,0,5,-11.0,-6.764225681454857,5.673352394631834,-5.878089602343519,333,Outside Field,Locked Out,Out
Western Michigan Broncos,106.09477540223216,116.45521594362644,69.68448275862069,104.42230806412837,109.55462704263296,71.685,104.22444256749512,108.39672350652391,106.09477540223216,122.88309009219788,108.54398622230772,116.45521594362644,69.6015625,69.78653846153847,69.68448275862069,105.67665856770621,114.73006871837806,70.18461206896552,1427.0691857771776,-9.053410150671851,-2.9172325689128957,-7.212556876144164,1.4295645348006585,0,1,-2.2,-3.6710164730885104,5.228121562889697,-2.65349078165508,263,Outside Field,Locked Out,Out
Lamar Cardinals,103.55329329482468,106.40362384926034,66.0853448275862,92.97639119310182,106.68338608607114,64.93499999999999,103.00156759184037,104.74651624761941,96.31728045325781,110.37142466558291,101.04312984130318,116.57303370786516,66.79333333333334,64.92115384615384,70.6,99.82366584315892,107.99897588725376,66.47495689655172,1427.0543515752795,-8.175310044094843,-2.91782593698882,-6.598064811963035,-1.4927784115274851,0,3,-6.6000000000000005,-5.442596461672557,-10.856664338533662,-5.015294013970504,320,Outside Field,Locked Out,Out
Fairleigh Dickinson Knights,101.35762801664711,112.35048063821733,64.37241379310345,102.87304447879406,118.87350463366207,61.989999999999995,98.13223514084365,106.63554363159822,101.35762801664711,115.21793614642368,107.65828071569786,112.35048063821733,65.25694444444444,62.925,64.37241379310345,101.73648213218385,113.98123663707852,63.77681034482758,1425.9706262258726,-12.244754504894672,-2.961174950965096,-9.459680638715799,-2.5410868977816685,0,3,-6.6000000000000005,-7.437282216181453,-5.0076075332977865,-6.2530476472092404,339,Outside Field,Locked Out,Out
UC Riverside Highlanders,100.71032337551715,111.66974608638701,71.12666666666668,106.59507489581624,104.5859091506253,73.495,98.30533949000309,104.3177992037882,100.71032337551715,114.47527112758144,107.46145852459536,111.66974608638701,70.78194444444445,71.64375,71.12666666666668,102.18151125559191,109.89878685244659,71.71875000000001,1423.6576999518268,-7.717275596854677,-3.053692001926929,-6.3182005183763525,0.8051128299654491,0,1,-2.2,-3.355120748253964,12.9685884560608,-2.2948533914379534,242,Outside Field,Locked Out,Out
La Salle Explorers,100.56537019894535,112.99899195561699,66.56612903225808,110.30758785584321,128.17210607940143,69.6,94.3511259191823,107.30847061879226,100.40014881361355,115.21151376289806,109.26913557052843,117.37719888167109,67.02142857142857,66.15384615384616,66.3125,102.97614140537004,117.4490015254712,67.28655241935485,1423.0080592364775,-14.47286012010116,-3.0796776305409,-11.054905373233082,3.3253310130251634,0,2,-4.4,-5.725278193481657,-5.43089646688658,-4.353465789089063,305,Outside Field,Locked Out,Out
Sacramento State Hornets,104.24991302563573,114.85486888535921,72.59464285714286,97.40056900620009,108.57423814990673,69.85,97.6121691245742,117.18607792818507,68.1560015145778,118.40268950945574,111.60910847186274,93.79310344827586,73.403125,72.01590909090909,66.025,97.12349029411813,110.12544638593359,70.92303571428572,1422.6730553225598,-13.001956091815458,-3.093077787097609,-10.029292600400103,0.7379405858248861,0,1,-2.2,-5.492503231687473,-0.5687132839831719,-4.107127801825733,303,Outside Field,Locked Out,Out
Utah Utes,108.41870146014918,116.38397260693094,68.52265625,105.61997841894807,130.61335535630437,64.125,104.38087315282841,112.58883617852558,101.79965675218156,120.08443986936828,115.28929395698394,110.86007189750296,66.25909090909092,70.34264705882353,67.0125,106.72616399365376,119.1127331878601,67.19671875,1422.1248444758585,-12.386569194206345,-3.1150062209656606,-9.60510030223414,2.7320182530802675,3,1,3.2,-3.198421289104444,-17.028105790574543,-2.380857450183518,246,Outside Field,Locked Out,Out
Northwestern State Demons,100.90752358149395,111.72953250079401,65.5275,95.88794321694417,99.18849854697596,60.910000000000004,100.74668944603272,102.6820165720012,82.34778799824791,117.49773433388566,104.50108072616827,100.41152263374487,66.54411764705883,64.79166666666667,57.075,96.86866815286959,106.89657253228212,63.10525,1421.7294938412258,-10.027904379412533,-3.130820246350968,-7.958779139494063,-0.8277219845767091,0,3,-6.6000000000000005,-5.950864446366862,7.521453589268262,-4.753355299574703,316,Outside Field,Locked Out,Out
South Carolina State Bulldogs,96.13899002959333,114.9200737612227,69.87410714285714,102.36341851939862,108.80223668708754,68.575,92.95955871789886,102.85112279872611,96.13899002959333,120.85542823922351,102.38988097433204,114.9200737612227,70.42368421052632,68.71388888888889,69.87410714285714,97.69509715204464,113.39061449268891,69.54933035714286,1421.2459079258424,-15.695517340644273,-3.150163682966304,-11.931911243340881,-3.0675190520886813,1,5,-9.2,-9.651838604488749,12.342265563940444,-7.505412824452197,350,Outside Field,Locked Out,Out
Oral Roberts Golden Eagles,102.65317929533515,114.88332484847125,69.9,116.45026496965988,98.45983928795187,70.505,101.24681989728724,102.28061131615256,108.69314112605059,117.9946324265173,112.76221716293442,110.3570713819206,71.75714285714285,68.01666666666667,69.05,107.00844498852365,110.0985154383588,69.92375,1419.639738238956,-3.090070449835153,-3.2144104704417624,-3.1273724560171354,-0.2731666400905826,0,0,0.0,-1.3316365039657652,30.220571234844115,-0.37255108757411326,179,Outside Field,Locked Out,Out
Georgia State Panthers,99.4674252306152,109.29676703404611,69.0425,100.68443383875031,112.17850935196228,69.535,98.59190342554952,102.39216789558401,92.14606359606849,111.94409561765048,105.26342644526467,112.19348647115005,69.71333333333334,67.67708333333333,71.14999999999999,98.67347313746697,110.45171052909073,69.48174999999999,1418.7647208480005,-11.778237391623762,-3.2494111660799807,-9.219589523960627,-0.9841954801841181,0,3,-6.6000000000000005,-6.705763374713946,-1.6647337097810606,-5.55152640773151,328,Outside Field,Locked Out,Out
Northern Illinois Huskies,95.82967896820067,114.72782987921549,69.34732142857142,90.28369791297084,126.93895732861343,68.205,93.13290546671139,99.99741983413861,95.82967896820067,115.49078064422983,113.54872415146609,114.72782987921549,69.48823529411764,69.12954545454545,69.34732142857142,94.4431837043932,117.78061174156497,69.06174107142857,1418.7122638019907,-23.33742803717176,-3.251509447920371,-17.311652460396342,0.4468263647286212,0,1,-2.2,-9.728581987213689,-17.757108504627766,-7.435258896782742,349,Outside Field,Locked Out,Out
East Texas A&M Lions,98.54406431067802,110.53142407032988,68.42,108.3763530820459,111.88444112916781,62.35999999999999,98.46822049860816,96.9273901590489,119.2334989354152,114.35779118774879,106.0500843882423,99.25925925925925,69.0529411764706,67.35416666666667,70.45,104.10555169723057,109.17885361337875,67.20949999999999,1418.4369128668563,-5.073301916148182,-3.262523485325746,-4.530068386901451,-0.8020351547219516,0,6,-13.200000000000001,-5.610033070611956,8.479271712529936,-5.154665544550785,322,Outside Field,Locked Out,Out
Eastern Michigan Eagles,102.51338090786918,107.2355956080526,68.50666666666666,98.09989556844388,107.05087330548379,69.55,101.99056942252516,103.19705746562676,102.51338090786918,114.29988394229431,97.99768009404421,107.2355956080526,66.92205882352941,70.57884615384616,68.50666666666666,101.41000957301286,107.18941503241041,68.76749999999998,1416.3985038805183,-5.779405459397552,-3.344059844779267,-5.048801775012066,0.42225053196788515,0,3,-6.6000000000000005,-3.8139744975702614,-4.228763036856478,-3.609888161987786,290,Outside Field,Locked Out,Out
Pepperdine Waves,100.25199857058178,113.78213006113462,70.02416666666666,113.42796936330015,116.11154303106464,71.405,101.57381542545437,100.81587066697494,87.43114829096137,116.63132702517439,111.67176971504831,111.0900523905236,69.98076923076923,70.17833333333333,69.15,101.62286372681831,113.96067165302547,70.23825,1414.708462510666,-12.337807926207162,-3.411661499573356,-9.65996399821702,1.0874372275218016,0,3,-6.6000000000000005,-6.204520140850235,10.846557822788355,-4.657904567423453,314,Outside Field,Locked Out,Out
San José State Spartans,106.7057618350247,120.30855651409345,65.81583333333333,119.42711968172635,129.13152420571194,64.09375,102.13416448439237,112.06651241406482,96.21551527133389,123.27840442133694,119.24365588255331,108.99129985356188,66.42307692307692,66.14333333333333,59.4125,108.31256431214649,120.81670993791832,64.4248125,1414.4340788924526,-12.504145625771827,-3.4226368443018966,-9.779692991330847,1.6393279248369024,1,1,-0.40000000000000013,-4.527893476615815,3.8983901550831632,-3.1169458729497004,277,Outside Field,Locked Out,Out
Canisius Golden Griffins,96.39216680206727,110.22765239429035,64.55916666666667,97.41728028515746,103.09271848911412,64.38,88.76801777244066,105.10547997878336,96.39216680206727,111.57725995103623,108.68524375800935,110.22765239429035,65.1296875,63.90714285714286,64.55916666666667,96.64844517283981,108.44391891799629,64.514375,1413.6806987910168,-11.795473745156471,-3.4527720483593294,-9.29266323611733,-1.2180766536879546,0,3,-6.6000000000000005,-6.794516326853373,8.16004738826642,-5.3626623953096315,325,Outside Field,Locked Out,Out
SE Louisiana Lions,98.5523312074923,108.42661822090457,65.92666666666666,101.53586313732487,114.01232887434458,66.63,93.3263506482199,104.90667922529579,108.0242518633886,110.65657864306428,107.18079985059963,96.3239556692242,66.8485294117647,64.27727272727273,67.1625,100.71900228833488,108.00764650151251,66.287875,1412.45697506526,-7.2886442131776334,-3.5017209973896026,-6.1525672484412235,-1.6661541196628584,1,6,-11.4,-6.348611627153055,-2.6021787236074374,-5.910937159525691,334,Outside Field,Locked Out,Out
